Date,Month,Day,YearShort,Flow,type,Year,waterYear
9/29/15,9,29,15,1436.35,Outflow,2015,2015
9/28/15,9,28,15,1436.35,Outflow,2015,2015
9/27/15,9,27,15,1524.58,Outflow,2015,2015
9/26/15,9,26,15,1412.15,Outflow,2015,2015
9/25/15,9,25,15,1412.15,Outflow,2015,2015
9/24/15,9,24,15,1381.9,Outflow,2015,2015
9/23/15,9,23,15,1412.15,Outflow,2015,2015
9/22/15,9,22,15,1412.15,Outflow,2015,2015
9/21/15,9,21,15,1412.15,Outflow,2015,2015
9/20/15,9,20,15,1412.15,Outflow,2015,2015
9/19/15,9,19,15,1412.15,Outflow,2015,2015
9/18/15,9,18,15,1412.15,Outflow,2015,2015
9/17/15,9,17,15,1383.92,Outflow,2015,2015
9/16/15,9,16,15,1412.15,Outflow,2015,2015
9/15/15,9,15,15,1423.24,Outflow,2015,2015
9/14/15,9,14,15,1612.3,Outflow,2015,2015
9/13/15,9,13,15,1612.3,Outflow,2015,2015
9/12/15,9,12,15,1328.97,Outflow,2015,2015
9/11/15,9,11,15,1735.82,Outflow,2015,2015
9/10/15,9,10,15,1276.53,Outflow,2015,2015
9/9/15,9,9,15,1638.02,Outflow,2015,2015
9/8/15,9,8,15,1612.3,Outflow,2015,2015
9/7/15,9,7,15,2211.25,Outflow,2015,2015
9/6/15,9,6,15,2234.94,Outflow,2015,2015
9/5/15,9,5,15,2235.45,Outflow,2015,2015
9/4/15,9,4,15,2236.96,Outflow,2015,2015
9/3/15,9,3,15,2233.43,Outflow,2015,2015
9/2/15,9,2,15,2237.97,Outflow,2015,2015
9/1/15,9,1,15,1530.13,Outflow,2015,2015
8/31/15,8,31,15,1531.13,Outflow,2015,2015
8/30/15,8,30,15,2233.93,Outflow,2015,2015
8/29/15,8,29,15,2234.44,Outflow,2015,2015
8/28/15,8,28,15,2200.66,Outflow,2015,2015
8/27/15,8,27,15,2157.3,Outflow,2015,2015
8/26/15,8,26,15,2131.59,Outflow,2015,2015
8/25/15,8,25,15,2165.87,Outflow,2015,2015
8/24/15,8,24,15,2176.96,Outflow,2015,2015
8/23/15,8,23,15,2166.88,Outflow,2015,2015
8/22/15,8,22,15,2152.76,Outflow,2015,2015
8/21/15,8,21,15,2165.37,Outflow,2015,2015
8/20/15,8,20,15,2168.9,Outflow,2015,2015
8/19/15,8,19,15,2123.02,Outflow,2015,2015
8/18/15,8,18,15,2110.41,Outflow,2015,2015
8/17/15,8,17,15,2353.92,Outflow,2015,2015
8/16/15,8,16,15,2725.99,Outflow,2015,2015
8/15/15,8,15,15,2722.46,Outflow,2015,2015
8/14/15,8,14,15,2701.79,Outflow,2015,2015
8/13/15,8,13,15,2691.71,Outflow,2015,2015
8/12/15,8,12,15,3023.95,Outflow,2015,2015
8/11/15,8,11,15,3022.44,Outflow,2015,2015
8/10/15,8,10,15,2889.84,Outflow,2015,2015
8/9/15,8,9,15,2727.51,Outflow,2015,2015
8/8/15,8,8,15,2792.04,Outflow,2015,2015
8/7/15,8,7,15,2953.37,Outflow,2015,2015
8/6/15,8,6,15,3292.67,Outflow,2015,2015
8/5/15,8,5,15,3817,Outflow,2015,2015
8/4/15,8,4,15,4179.49,Outflow,2015,2015
8/3/15,8,3,15,4326.2,Outflow,2015,2015
8/2/15,8,2,15,4471.9,Outflow,2015,2015
8/1/15,8,1,15,4453.25,Outflow,2015,2015
7/31/15,7,31,15,4418.96,Outflow,2015,2015
7/30/15,7,30,15,4706.84,Outflow,2015,2015
7/29/15,7,29,15,4625.67,Outflow,2015,2015
7/28/15,7,28,15,4614.07,Outflow,2015,2015
7/27/15,7,27,15,5039.58,Outflow,2015,2015
7/26/15,7,26,15,4984.13,Outflow,2015,2015
7/25/15,7,25,15,4956.9,Outflow,2015,2015
7/24/15,7,24,15,5189.32,Outflow,2015,2015
7/23/15,7,23,15,4637.77,Outflow,2015,2015
7/22/15,7,22,15,4575.76,Outflow,2015,2015
7/21/15,7,21,15,4414.93,Outflow,2015,2015
7/20/15,7,20,15,4236.96,Outflow,2015,2015
7/19/15,7,19,15,4078.65,Outflow,2015,2015
7/18/15,7,18,15,4069.58,Outflow,2015,2015
7/17/15,7,17,15,4298.97,Outflow,2015,2015
7/16/15,7,16,15,3686.92,Outflow,2015,2015
7/15/15,7,15,15,5111.68,Outflow,2015,2015
7/14/15,7,14,15,5103.61,Outflow,2015,2015
7/13/15,7,13,15,5067.82,Outflow,2015,2015
7/12/15,7,12,15,5085.97,Outflow,2015,2015
7/11/15,7,11,15,4636.76,Outflow,2015,2015
7/10/15,7,10,15,4594.91,Outflow,2015,2015
7/9/15,7,9,15,4887.33,Outflow,2015,2015
7/8/15,7,8,15,4605,Outflow,2015,2015
7/7/15,7,7,15,4464.84,Outflow,2015,2015
7/6/15,7,6,15,4966.98,Outflow,2015,2015
7/5/15,7,5,15,4599.96,Outflow,2015,2015
7/4/15,7,4,15,4484,Outflow,2015,2015
7/3/15,7,3,15,5391.49,Outflow,2015,2015
7/2/15,7,2,15,5495.85,Outflow,2015,2015
7/1/15,7,1,15,5345.1,Outflow,2015,2015
6/30/15,6,30,15,5631.47,Outflow,2015,2015
6/29/15,6,29,15,5026.48,Outflow,2015,2015
6/28/15,6,28,15,4622.14,Outflow,2015,2015
6/27/15,6,27,15,4662.98,Outflow,2015,2015
6/26/15,6,26,15,4806.16,Outflow,2015,2015
6/25/15,6,25,15,4828.84,Outflow,2015,2015
6/24/15,6,24,15,2697.76,Outflow,2015,2015
6/23/15,6,23,15,4705.33,Outflow,2015,2015
6/22/15,6,22,15,4759.77,Outflow,2015,2015
6/21/15,6,21,15,4677.09,Outflow,2015,2015
6/20/15,6,20,15,4209.23,Outflow,2015,2015
6/19/15,6,19,15,4211.25,Outflow,2015,2015
6/18/15,6,18,15,4300.99,Outflow,2015,2015
6/17/15,6,17,15,3900.69,Outflow,2015,2015
6/16/15,6,16,15,3892.11,Outflow,2015,2015
6/15/15,6,15,15,3195.37,Outflow,2015,2015
6/14/15,6,14,15,3238.72,Outflow,2015,2015
6/13/15,6,13,15,3166.63,Outflow,2015,2015
6/12/15,6,12,15,3191.84,Outflow,2015,2015
6/11/15,6,11,15,2907.49,Outflow,2015,2015
6/10/15,6,10,15,3169.15,Outflow,2015,2015
6/9/15,6,9,15,3551.81,Outflow,2015,2015
6/8/15,6,8,15,3449.46,Outflow,2015,2015
6/7/15,6,7,15,2926.15,Outflow,2015,2015
6/6/15,6,6,15,3456.02,Outflow,2015,2015
6/5/15,6,5,15,3498.37,Outflow,2015,2015
6/4/15,6,4,15,3649.11,Outflow,2015,2015
6/3/15,6,3,15,3487.78,Outflow,2015,2015
6/2/15,6,2,15,2935.72,Outflow,2015,2015
6/1/15,6,1,15,2917.07,Outflow,2015,2015
5/31/15,5,31,15,2878.15,Outflow,2015,2015
5/30/15,5,30,15,2872.1,Outflow,2015,2015
5/29/15,5,29,15,2462.92,Outflow,2015,2015
5/28/15,5,28,15,2336.18,Outflow,2015,2015
5/27/15,5,27,15,2580.69,Outflow,2015,2015
5/26/15,5,26,15,3024.86,Outflow,2015,2015
5/25/15,5,25,15,3190.22,Outflow,2015,2015
5/24/15,5,24,15,2992.59,Outflow,2015,2015
5/23/15,5,23,15,3621.78,Outflow,2015,2015
5/22/15,5,22,15,4102.25,Outflow,2015,2015
5/21/15,5,21,15,4189.97,Outflow,2015,2015
5/20/15,5,20,15,4932.6,Outflow,2015,2015
5/19/15,5,19,15,4056.88,Outflow,2015,2015
5/18/15,5,18,15,4592.7,Outflow,2015,2015
5/17/15,5,17,15,4579.08,Outflow,2015,2015
5/16/15,5,16,15,4510.01,Outflow,2015,2015
5/15/15,5,15,15,4490.85,Outflow,2015,2015
5/14/15,5,14,15,5525.9,Outflow,2015,2015
5/13/15,5,13,15,5409.94,Outflow,2015,2015
5/12/15,5,12,15,6292.72,Outflow,2015,2015
5/11/15,5,11,15,6341.63,Outflow,2015,2015
5/10/15,5,10,15,5925.69,Outflow,2015,2015
5/9/15,5,9,15,6296.35,Outflow,2015,2015
5/8/15,5,8,15,5828.49,Outflow,2015,2015
5/7/15,5,7,15,5866.31,Outflow,2015,2015
5/6/15,5,6,15,4505.58,Outflow,2015,2015
5/5/15,5,5,15,3163.5,Outflow,2015,2015
5/4/15,5,4,15,4237.87,Outflow,2015,2015
5/3/15,5,3,15,4284.75,Outflow,2015,2015
5/2/15,5,2,15,4270.64,Outflow,2015,2015
5/1/15,5,1,15,3524.48,Outflow,2015,2015
4/30/15,4,30,15,3202.93,Outflow,2015,2015
4/29/15,4,29,15,2810.89,Outflow,2015,2015
4/28/15,4,28,15,2802.12,Outflow,2015,2015
4/27/15,4,27,15,2958.92,Outflow,2015,2015
4/26/15,4,26,15,2630.2,Outflow,2015,2015
4/25/15,4,25,15,2694.74,Outflow,2015,2015
4/24/15,4,24,15,2130.58,Outflow,2015,2015
4/23/15,4,23,15,1653.65,Outflow,2015,2015
4/22/15,4,22,15,1742.38,Outflow,2015,2015
4/21/15,4,21,15,1791.28,Outflow,2015,2015
4/20/15,4,20,15,1752.96,Outflow,2015,2015
4/19/15,4,19,15,1836.66,Outflow,2015,2015
4/18/15,4,18,15,1751.45,Outflow,2015,2015
4/17/15,4,17,15,508.19,Outflow,2015,2015
4/16/15,4,16,15,516.76,Outflow,2015,2015
4/15/15,4,15,15,432.57,Outflow,2015,2015
4/14/15,4,14,15,454.75,Outflow,2015,2015
4/13/15,4,13,15,542.98,Outflow,2015,2015
4/12/15,4,12,15,548.53,Outflow,2015,2015
4/11/15,4,11,15,537.94,Outflow,2015,2015
4/10/15,4,10,15,553.06,Outflow,2015,2015
4/9/15,4,9,15,786.99,Outflow,2015,2015
4/8/15,4,8,15,786.99,Outflow,2015,2015
4/7/15,4,7,15,834.39,Outflow,2015,2015
4/6/15,4,6,15,580.29,Outflow,2015,2015
4/5/15,4,5,15,1286.11,Outflow,2015,2015
4/4/15,4,4,15,1540.21,Outflow,2015,2015
4/3/15,4,3,15,1835.14,Outflow,2015,2015
4/2/15,4,2,15,773.38,Outflow,2015,2015
4/1/15,4,1,15,788.51,Outflow,2015,2015
3/31/15,3,31,15,780.39,Outflow,2015,2015
3/30/15,3,30,15,1123.77,Outflow,2015,2015
3/29/15,3,29,15,1108.09,Outflow,2015,2015
3/28/15,3,28,15,1085.91,Outflow,2015,2015
3/27/15,3,27,15,1083.89,Outflow,2015,2015
3/26/15,3,26,15,1008.32,Outflow,2015,2015
3/25/15,3,25,15,1101.79,Outflow,2015,2015
3/24/15,3,24,15,1116.41,Outflow,2015,2015
3/23/15,3,23,15,1104.31,Outflow,2015,2015
3/22/15,3,22,15,1187.4,Outflow,2015,2015
3/21/15,3,21,15,1174.19,Outflow,2015,2015
3/20/15,3,20,15,1165.62,Outflow,2015,2015
3/19/15,3,19,15,1188.41,Outflow,2015,2015
3/18/15,3,18,15,1184.07,Outflow,2015,2015
3/17/15,3,17,15,1189.62,Outflow,2015,2015
3/16/15,3,16,15,1347.92,Outflow,2015,2015
3/15/15,3,15,15,1345.81,Outflow,2015,2015
3/14/15,3,14,15,1362.44,Outflow,2015,2015
3/13/15,3,13,15,750.39,Outflow,2015,2015
3/12/15,3,12,15,522.51,Outflow,2015,2015
3/11/15,3,11,15,521.4,Outflow,2015,2015
3/10/15,3,10,15,527.45,Outflow,2015,2015
3/9/15,3,9,15,495.19,Outflow,2015,2015
3/8/15,3,8,15,437.81,Outflow,2015,2015
3/7/15,3,7,15,501.34,Outflow,2015,2015
3/6/15,3,6,15,534.01,Outflow,2015,2015
3/5/15,3,5,15,536.53,Outflow,2015,2015
3/4/15,3,4,15,532.49,Outflow,2015,2015
3/3/15,3,3,15,549.53,Outflow,2015,2015
3/2/15,3,2,15,538.04,Outflow,2015,2015
3/1/15,3,1,15,644.32,Outflow,2015,2015
2/28/15,2,28,15,631.21,Outflow,2015,2015
2/27/15,2,27,15,642.8,Outflow,2015,2015
2/26/15,2,26,15,640.94,Outflow,2015,2015
2/25/15,2,25,15,622.13,Outflow,2015,2015
2/24/15,2,24,15,634.23,Outflow,2015,2015
2/23/15,2,23,15,653.9,Outflow,2015,2015
2/22/15,2,22,15,480.97,Outflow,2015,2015
2/21/15,2,21,15,470.89,Outflow,2015,2015
2/20/15,2,20,15,459.79,Outflow,2015,2015
2/19/15,2,19,15,432.07,Outflow,2015,2015
2/18/15,2,18,15,888.33,Outflow,2015,2015
2/17/15,2,17,15,764.31,Outflow,2015,2015
2/16/15,2,16,15,759.27,Outflow,2015,2015
2/15/15,2,15,15,420.47,Outflow,2015,2015
2/14/15,2,14,15,420.97,Outflow,2015,2015
2/13/15,2,13,15,785.48,Outflow,2015,2015
2/12/15,2,12,15,781.45,Outflow,2015,2015
2/11/15,2,11,15,426.52,Outflow,2015,2015
2/10/15,2,10,15,408.37,Outflow,2015,2015
2/9/15,2,9,15,289.39,Outflow,2015,2015
2/8/15,2,8,15,764.81,Outflow,2015,2015
2/7/15,2,7,15,791.53,Outflow,2015,2015
2/6/15,2,6,15,703.81,Outflow,2015,2015
2/5/15,2,5,15,803.63,Outflow,2015,2015
2/4/15,2,4,15,732.04,Outflow,2015,2015
2/3/15,2,3,15,945.8,Outflow,2015,2015
2/2/15,2,2,15,951.35,Outflow,2015,2015
2/1/15,2,1,15,966.47,Outflow,2015,2015
1/31/15,1,31,15,964.96,Outflow,2015,2015
1/30/15,1,30,15,916.82,Outflow,2015,2015
1/29/15,1,29,15,716.41,Outflow,2015,2015
1/28/15,1,28,15,554.58,Outflow,2015,2015
1/27/15,1,27,15,555.08,Outflow,2015,2015
1/26/15,1,26,15,555.58,Outflow,2015,2015
1/25/15,1,25,15,554.58,Outflow,2015,2015
1/24/15,1,24,15,557.1,Outflow,2015,2015
1/23/15,1,23,15,555.58,Outflow,2015,2015
1/22/15,1,22,15,557.6,Outflow,2015,2015
1/21/15,1,21,15,557.1,Outflow,2015,2015
1/20/15,1,20,15,557.1,Outflow,2015,2015
1/19/15,1,19,15,557.6,Outflow,2015,2015
1/18/15,1,18,15,558.1,Outflow,2015,2015
1/17/15,1,17,15,558.1,Outflow,2015,2015
1/16/15,1,16,15,558.61,Outflow,2015,2015
1/15/15,1,15,15,558.1,Outflow,2015,2015
1/14/15,1,14,15,560.12,Outflow,2015,2015
1/13/15,1,13,15,651.88,Outflow,2015,2015
1/12/15,1,12,15,654.4,Outflow,2015,2015
1/11/15,1,11,15,654.4,Outflow,2015,2015
1/10/15,1,10,15,653.9,Outflow,2015,2015
1/9/15,1,9,15,627.17,Outflow,2015,2015
1/8/15,1,8,15,136.12,Outflow,2015,2015
1/7/15,1,7,15,655.41,Outflow,2015,2015
1/6/15,1,6,15,660.95,Outflow,2015,2015
1/5/15,1,5,15,653.9,Outflow,2015,2015
1/4/15,1,4,15,664.48,Outflow,2015,2015
1/3/15,1,3,15,656.92,Outflow,2015,2015
1/2/15,1,2,15,663.47,Outflow,2015,2015
1/1/15,1,1,15,656.92,Outflow,2015,2015
12/31/14,12,31,14,598.24,Outflow,2014,2015
12/30/14,12,30,14,0.3,Outflow,2014,2015
12/29/14,12,29,14,473.71,Outflow,2014,2015
12/28/14,12,28,14,600.25,Outflow,2014,2015
12/27/14,12,27,14,600.25,Outflow,2014,2015
12/26/14,12,26,14,600.25,Outflow,2014,2015
12/25/14,12,25,14,600.25,Outflow,2014,2015
12/24/14,12,24,14,596.22,Outflow,2014,2015
12/23/14,12,23,14,600.25,Outflow,2014,2015
12/22/14,12,22,14,600.25,Outflow,2014,2015
12/21/14,12,21,14,112.68,Outflow,2014,2015
12/20/14,12,20,14,0.25,Outflow,2014,2015
12/19/14,12,19,14,474.67,Outflow,2014,2015
12/18/14,12,18,14,577.52,Outflow,2014,2015
12/17/14,12,17,14,600.35,Outflow,2014,2015
12/16/14,12,16,14,601.97,Outflow,2014,2015
12/15/14,12,15,14,600.96,Outflow,2014,2015
12/14/14,12,14,14,600.46,Outflow,2014,2015
12/13/14,12,13,14,69.17,Outflow,2014,2015
12/12/14,12,12,14,57.58,Outflow,2014,2015
12/11/14,12,11,14,0.5,Outflow,2014,2015
12/10/14,12,10,14,1.31,Outflow,2014,2015
12/9/14,12,9,14,453.14,Outflow,2014,2015
12/8/14,12,8,14,603.13,Outflow,2014,2015
12/7/14,12,7,14,603.03,Outflow,2014,2015
12/6/14,12,6,14,602.77,Outflow,2014,2015
12/5/14,12,5,14,144.29,Outflow,2014,2015
12/4/14,12,4,14,440.54,Outflow,2014,2015
12/3/14,12,3,14,602.47,Outflow,2014,2015
12/2/14,12,2,14,602.37,Outflow,2014,2015
12/1/14,12,1,14,602.37,Outflow,2014,2015
11/30/14,11,30,14,621.13,Outflow,2014,2015
11/29/14,11,29,14,601.66,Outflow,2014,2015
11/28/14,11,28,14,815.03,Outflow,2014,2015
11/27/14,11,27,14,1166.93,Outflow,2014,2015
11/26/14,11,26,14,880.16,Outflow,2014,2015
11/25/14,11,25,14,1172.57,Outflow,2014,2015
11/24/14,11,24,14,1173.08,Outflow,2014,2015
11/23/14,11,23,14,1173.58,Outflow,2014,2015
11/22/14,11,22,14,1257.27,Outflow,2014,2015
11/21/14,11,21,14,1505.93,Outflow,2014,2015
11/20/14,11,20,14,1630.45,Outflow,2014,2015
11/19/14,11,19,14,1679.86,Outflow,2014,2015
11/18/14,11,18,14,844.97,Outflow,2014,2015
11/17/14,11,17,14,828.34,Outflow,2014,2015
11/16/14,11,16,14,1610.89,Outflow,2014,2015
11/15/14,11,15,14,1609.98,Outflow,2014,2015
11/14/14,11,14,14,1611.75,Outflow,2014,2015
11/13/14,11,13,14,1637.66,Outflow,2014,2015
11/12/14,11,12,14,1967.58,Outflow,2014,2015
11/11/14,11,11,14,2208.98,Outflow,2014,2015
11/10/14,11,10,14,2189.31,Outflow,2014,2015
11/9/14,11,9,14,2153.42,Outflow,2014,2015
11/8/14,11,8,14,2305.68,Outflow,2014,2015
11/7/14,11,7,14,2303.66,Outflow,2014,2015
11/6/14,11,6,14,2336.43,Outflow,2014,2015
11/5/14,11,5,14,2441.6,Outflow,2014,2015
11/4/14,11,4,14,2528.31,Outflow,2014,2015
11/3/14,11,3,14,2559.67,Outflow,2014,2015
11/2/14,11,2,14,2553.72,Outflow,2014,2015
11/1/14,11,1,14,2510.87,Outflow,2014,2015
10/31/14,10,31,14,2513.39,Outflow,2014,2015
10/30/14,10,30,14,2514.4,Outflow,2014,2015
10/29/14,10,29,14,2799.75,Outflow,2014,2015
10/28/14,10,28,14,3007.97,Outflow,2014,2015
10/27/14,10,27,14,3006.46,Outflow,2014,2015
10/26/14,10,26,14,3006.46,Outflow,2014,2015
10/25/14,10,25,14,3010.59,Outflow,2014,2015
10/24/14,10,24,14,2982.86,Outflow,2014,2015
10/23/14,10,23,14,2980.34,Outflow,2014,2015
10/22/14,10,22,14,2770.21,Outflow,2014,2015
10/21/14,10,21,14,2958.86,Outflow,2014,2015
10/20/14,10,20,14,3052.03,Outflow,2014,2015
10/19/14,10,19,14,3329.98,Outflow,2014,2015
10/18/14,10,18,14,3597.69,Outflow,2014,2015
10/17/14,10,17,14,3342.68,Outflow,2014,2015
10/16/14,10,16,14,2961.64,Outflow,2014,2015
10/15/14,10,15,14,3491.56,Outflow,2014,2015
10/14/14,10,14,14,3375,Outflow,2014,2015
10/13/14,10,13,14,3009.99,Outflow,2014,2015
10/12/14,10,12,14,3024.1,Outflow,2014,2015
10/11/14,10,11,14,3022.59,Outflow,2014,2015
10/10/14,10,10,14,2858.74,Outflow,2014,2015
10/9/14,10,9,14,2667.66,Outflow,2014,2015
10/8/14,10,8,14,2515.05,Outflow,2014,2015
10/7/14,10,7,14,2671.95,Outflow,2014,2015
10/6/14,10,6,14,2434.49,Outflow,2014,2015
10/5/14,10,5,14,2321.56,Outflow,2014,2015
10/4/14,10,4,14,2322.06,Outflow,2014,2015
10/3/14,10,3,14,1229.55,Outflow,2014,2015
10/2/14,10,2,14,1345,Outflow,2014,2015
10/1/14,10,1,14,2222.24,Outflow,2014,2015
9/30/14,9,30,14,2079.05,Outflow,2014,2014
9/29/14,9,29,14,2064.94,Outflow,2014,2014
9/28/14,9,28,14,2055.86,Outflow,2014,2014
9/27/14,9,27,14,2039.23,Outflow,2014,2014
9/26/14,9,26,14,1951,Outflow,2014,2014
9/25/14,9,25,14,785.98,Outflow,2014,2014
9/24/14,9,24,14,1860.85,Outflow,2014,2014
9/23/14,9,23,14,1865.9,Outflow,2014,2014
9/22/14,9,22,14,1848.25,Outflow,2014,2014
9/21/14,9,21,14,1855.31,Outflow,2014,2014
9/20/14,9,20,14,1854.81,Outflow,2014,2014
9/19/14,9,19,14,1855.81,Outflow,2014,2014
9/18/14,9,18,14,1841.19,Outflow,2014,2014
9/17/14,9,17,14,1858.33,Outflow,2014,2014
9/16/14,9,16,14,1860.85,Outflow,2014,2014
9/15/14,9,15,14,1857.83,Outflow,2014,2014
9/14/14,9,14,14,1861.36,Outflow,2014,2014
9/13/14,9,13,14,1860.35,Outflow,2014,2014
9/12/14,9,12,14,1861.36,Outflow,2014,2014
9/11/14,9,11,14,1741.37,Outflow,2014,2014
9/10/14,9,10,14,1967.23,Outflow,2014,2014
9/9/14,9,9,14,1964.71,Outflow,2014,2014
9/8/14,9,8,14,2172.93,Outflow,2014,2014
9/7/14,9,7,14,2174.95,Outflow,2014,2014
9/6/14,9,6,14,2244.02,Outflow,2014,2014
9/5/14,9,5,14,2429.55,Outflow,2014,2014
9/4/14,9,4,14,2447.19,Outflow,2014,2014
9/3/14,9,3,14,664.48,Outflow,2014,2014
9/2/14,9,2,14,2325.19,Outflow,2014,2014
9/1/14,9,1,14,2329.22,Outflow,2014,2014
8/31/14,8,31,14,2504.67,Outflow,2014,2014
8/30/14,8,30,14,2615.58,Outflow,2014,2014
8/29/14,8,29,14,2673.06,Outflow,2014,2014
8/28/14,8,28,14,2822.29,Outflow,2014,2014
8/27/14,8,27,14,2820.77,Outflow,2014,2014
8/26/14,8,26,14,2723.47,Outflow,2014,2014
8/25/14,8,25,14,2787,Outflow,2014,2014
8/24/14,8,24,14,2807.67,Outflow,2014,2014
8/23/14,8,23,14,2808.17,Outflow,2014,2014
8/22/14,8,22,14,2910.01,Outflow,2014,2014
8/21/14,8,21,14,2892.37,Outflow,2014,2014
8/20/14,8,20,14,2990.17,Outflow,2014,2014
8/19/14,8,19,14,3061.26,Outflow,2014,2014
8/18/14,8,18,14,3154.02,Outflow,2014,2014
8/17/14,8,17,14,3174.19,Outflow,2014,2014
8/16/14,8,16,14,3216.04,Outflow,2014,2014
8/15/14,8,15,14,3250.82,Outflow,2014,2014
8/14/14,8,14,14,3463.58,Outflow,2014,2014
8/13/14,8,13,14,3459.55,Outflow,2014,2014
8/12/14,8,12,14,3488.28,Outflow,2014,2014
8/11/14,8,11,14,3664.74,Outflow,2014,2014
8/10/14,8,10,14,3822.54,Outflow,2014,2014
8/9/14,8,9,14,4173.94,Outflow,2014,2014
8/8/14,8,8,14,4155.79,Outflow,2014,2014
8/7/14,8,7,14,4250.57,Outflow,2014,2014
8/6/14,8,6,14,4327.21,Outflow,2014,2014
8/5/14,8,5,14,4323.68,Outflow,2014,2014
8/4/14,8,4,14,4234.44,Outflow,2014,2014
8/3/14,8,3,14,4185.03,Outflow,2014,2014
8/2/14,8,2,14,3939,Outflow,2014,2014
8/1/14,8,1,14,4290.91,Outflow,2014,2014
7/31/14,7,31,14,4392.75,Outflow,2014,2014
7/30/14,7,30,14,4594.91,Outflow,2014,2014
7/29/14,7,29,14,3461.56,Outflow,2014,2014
7/28/14,7,28,14,4570.71,Outflow,2014,2014
7/27/14,7,27,14,6314.6,Outflow,2014,2014
7/26/14,7,26,14,4938.75,Outflow,2014,2014
7/25/14,7,25,14,6764.31,Outflow,2014,2014
7/24/14,7,24,14,6243.01,Outflow,2014,2014
7/23/14,7,23,14,3404.59,Outflow,2014,2014
7/22/14,7,22,14,3979.84,Outflow,2014,2014
7/21/14,7,21,14,3322.92,Outflow,2014,2014
7/20/14,7,20,14,7309.81,Outflow,2014,2014
7/19/14,7,19,14,7772.13,Outflow,2014,2014
7/18/14,7,18,14,3541.22,Outflow,2014,2014
7/17/14,7,17,14,4357.46,Outflow,2014,2014
7/16/14,7,16,14,2512.73,Outflow,2014,2014
7/15/14,7,15,14,4589.37,Outflow,2014,2014
7/14/14,7,14,14,5153.52,Outflow,2014,2014
7/13/14,7,13,14,7077.4,Outflow,2014,2014
7/12/14,7,12,14,8818.26,Outflow,2014,2014
7/11/14,7,11,14,7244.78,Outflow,2014,2014
7/10/14,7,10,14,4992.19,Outflow,2014,2014
7/9/14,7,9,14,3485.76,Outflow,2014,2014
7/8/14,7,8,14,2421.48,Outflow,2014,2014
7/7/14,7,7,14,5299.23,Outflow,2014,2014
7/6/14,7,6,14,6100.34,Outflow,2014,2014
7/5/14,7,5,14,8985.64,Outflow,2014,2014
7/4/14,7,4,14,8916.07,Outflow,2014,2014
7/3/14,7,3,14,7038.58,Outflow,2014,2014
7/2/14,7,2,14,7032.02,Outflow,2014,2014
7/1/14,7,1,14,3351.66,Outflow,2014,2014
6/30/14,6,30,14,3947.57,Outflow,2014,2014
6/29/14,6,29,14,8084.21,Outflow,2014,2014
6/28/14,6,28,14,8228.4,Outflow,2014,2014
6/27/14,6,27,14,4372.08,Outflow,2014,2014
6/26/14,6,26,14,3699.53,Outflow,2014,2014
6/25/14,6,25,14,3549.29,Outflow,2014,2014
6/24/14,6,24,14,6125.54,Outflow,2014,2014
6/23/14,6,23,14,5944.05,Outflow,2014,2014
6/22/14,6,22,14,6531.9,Outflow,2014,2014
6/21/14,6,21,14,6583.83,Outflow,2014,2014
6/20/14,6,20,14,2474.42,Outflow,2014,2014
6/19/14,6,19,14,5750.45,Outflow,2014,2014
6/18/14,6,18,14,4976.06,Outflow,2014,2014
6/17/14,6,17,14,5139.41,Outflow,2014,2014
6/16/14,6,16,14,6206.71,Outflow,2014,2014
6/15/14,6,15,14,6790.03,Outflow,2014,2014
6/14/14,6,14,14,6711.38,Outflow,2014,2014
6/13/14,6,13,14,4623.15,Outflow,2014,2014
6/12/14,6,12,14,4788.01,Outflow,2014,2014
6/11/14,6,11,14,4276.79,Outflow,2014,2014
6/10/14,6,10,14,4068.57,Outflow,2014,2014
6/9/14,6,9,14,4053.45,Outflow,2014,2014
6/8/14,6,8,14,1953.12,Outflow,2014,2014
6/7/14,6,7,14,4318.13,Outflow,2014,2014
6/6/14,6,6,14,4198.65,Outflow,2014,2014
6/5/14,6,5,14,4339.81,Outflow,2014,2014
6/4/14,6,4,14,4371.07,Outflow,2014,2014
6/3/14,6,3,14,4203.18,Outflow,2014,2014
6/2/14,6,2,14,3775.65,Outflow,2014,2014
6/1/14,6,1,14,3810.95,Outflow,2014,2014
5/31/14,5,31,14,3818.51,Outflow,2014,2014
5/30/14,5,30,14,3829.6,Outflow,2014,2014
5/29/14,5,29,14,2609.03,Outflow,2014,2014
5/28/14,5,28,14,3213.01,Outflow,2014,2014
5/27/14,5,27,14,3297.71,Outflow,2014,2014
5/26/14,5,26,14,3679.36,Outflow,2014,2014
5/25/14,5,25,14,3886.06,Outflow,2014,2014
5/24/14,5,24,14,4643.31,Outflow,2014,2014
5/23/14,5,23,14,2723.98,Outflow,2014,2014
5/22/14,5,22,14,2724.99,Outflow,2014,2014
5/21/14,5,21,14,4120.5,Outflow,2014,2014
5/20/14,5,20,14,4361.49,Outflow,2014,2014
5/19/14,5,19,14,4798.09,Outflow,2014,2014
5/18/14,5,18,14,4598.44,Outflow,2014,2014
5/17/14,5,17,14,4763.81,Outflow,2014,2014
5/16/14,5,16,14,4280.32,Outflow,2014,2014
5/15/14,5,15,14,3557.86,Outflow,2014,2014
5/14/14,5,14,14,7004.29,Outflow,2014,2014
